GUID,GEOGID,GEOGDESC,Reference Geography,ED_GUID,ED_ID_STR,ED_ENGLISH,ED_GAEILGE,ED_OFFICIAL,LEA_GUID,CSO_LEA,LEA_ID,LEA_OFFICIAL,LA_GUID,LOCAL_AUTHORITY,LA_CODE,COUNTY,CONTAE,PROVINCE,NUTS3,NUTS3_NAME,NUTS2,NUTS2_NAME,NUTS1,NUTS1_NAME,Total - Females (Normalisation) ,Total - Males (Normalisation),Total Population (Normalisation),Occupied (Normalisation),Temporarily absent (Normalisation),Unoccupied holiday homes (Normalisation),Other vacant dwellings (Normalisation),Total dwellings (Normalisation),AREA,Area unit of measure,Shape__Area,Shape__Length,GUID,Yes,No,Not stated,Total,ObjectId
2ae19629-20d0-13a3-e055-000000000001,2ae19629-20d0-13a3-e055-000000000001,DAWROS,CSO ED-2022,2ae19629-20d0-13a3-e055-000000000001,057050,DAWROS,DAMHROS,Y,2ae19629-3f43-13a3-e055-000000000001,GLENTIES,1350400,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,350,367,717,304,4,352,30,690,37573000,Sq Metres,37573366.0220947,73179.8754841465,2ae19629-20d0-13a3-e055-000000000001,237,431,31,699,3259
2ae19629-20d4-13a3-e055-000000000001,2ae19629-20d4-13a3-e055-000000000001,TEMPLEDOUGLAS,CSO ED-2022,2ae19629-20d4-13a3-e055-000000000001,057141,TEMPLEDOUGLAS,TULACH DHÚGHLAISE,Y,2ae19629-3ef4-13a3-e055-700012002301,LETTERKENNY,1350405,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,539,550,1089,348,2,9,35,394,37098000,Sq Metres,37097640.6233521,43378.3240683772,2ae19629-20d4-13a3-e055-000000000001,426,593,25,1044,3260
2ae19629-20d5-13a3-e055-000000000001,2ae19629-20d5-13a3-e055-000000000001,TERMON,CSO ED-2022,2ae19629-20d5-13a3-e055-000000000001,057142,TERMON,AN TEARMANN,Y,2ae19629-3f44-13a3-e055-000000000001,MILFORD,1350401,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,286,282,568,190,1,14,25,230,44842000,Sq Metres,44842380.2843018,43080.7457978596,2ae19629-20d5-13a3-e055-000000000001,284,211,53,548,3261
2ae19629-20d8-13a3-e055-000000000001,2ae19629-20d8-13a3-e055-000000000001,CASTLEBOY,CSO ED-2022,2ae19629-20d8-13a3-e055-000000000001,067052,CASTLEBOY,AN CAISLEÁN BUÍ,Y,2ae19629-3ef4-13a3-e055-999330000001,GORT-KINVARA,1360405,Y,2ae19629-14a5-13a3-e055-000000000001,GALWAY COUNTY COUNCIL,GY,GALWAY,Gaillimh,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,273,298,571,203,5,5,19,232,24774000,Sq Metres,24774124.316864,46212.3342431702,2ae19629-20d8-13a3-e055-000000000001,271,270,13,554,3262
2ae19629-20da-13a3-e055-000000000001,2ae19629-20da-13a3-e055-000000000001,DONEGAL,CSO ED-2022,2ae19629-20da-13a3-e055-000000000001,057053,DONEGAL,DÚN NA NGALL,Y,2ae19629-3f47-13a3-e055-000000000001,DONEGAL,1350404,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,2124,2055,4179,1623,34,153,299,2109,31471000,Sq Metres,31470712.6681519,53050.7936862905,2ae19629-20da-13a3-e055-000000000001,1475,2303,256,4034,3263
2ae19629-20dd-13a3-e055-000000000001,2ae19629-20dd-13a3-e055-000000000001,LAGHY,CSO ED-2022,2ae19629-20dd-13a3-e055-000000000001,057104,LAGHY,AN LATHAIGH,Y,2ae19629-3f47-13a3-e055-000000000001,DONEGAL,1350404,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,406,393,799,291,0,59,35,385,43087000,Sq Metres,43087309.9682007,58483.8490233348,2ae19629-20dd-13a3-e055-000000000001,226,470,68,764,3264
2ae19629-20e0-13a3-e055-000000000001,2ae19629-20e0-13a3-e055-000000000001,CASTLEFFRENCH,CSO ED-2022,2ae19629-20e0-13a3-e055-000000000001,067053,CASTLEFFRENCH,AN CLOCHAR,Y,2ae19629-3f4a-13a3-e055-000000000001,BALLINASLOE,1360402,Y,2ae19629-14a5-13a3-e055-000000000001,GALWAY COUNTY COUNCIL,GY,GALWAY,Gaillimh,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,252,270,522,176,1,3,41,221,34459000,Sq Metres,34458869.8865051,40103.2271036902,2ae19629-20e0-13a3-e055-000000000001,252,242,11,505,3265
2ae19629-20e4-13a3-e055-000000000001,2ae19629-20e4-13a3-e055-000000000001,DUNAFF,CSO ED-2022,2ae19629-20e4-13a3-e055-000000000001,057056,DUNAFF,DÚN DAMH,Y,2ae19629-3f45-13a3-e055-000000000001,CARNDONAGH,1350402,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,356,349,705,252,6,129,54,441,27277000,Sq Metres,27277211.7142944,41802.3448882498,2ae19629-20e4-13a3-e055-000000000001,173,482,25,680,3266
2ae19629-20e5-13a3-e055-000000000001,2ae19629-20e5-13a3-e055-000000000001,DUNFANAGHY,CSO ED-2022,2ae19629-20e5-13a3-e055-000000000001,057057,DUNFANAGHY,DÚN FIONNACHAIDH,Y,2ae19629-3f43-13a3-e055-000000000001,GLENTIES,1350400,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,514,501,1015,392,29,470,58,949,39509000,Sq Metres,39508732.670105,56465.1790714625,2ae19629-20e5-13a3-e055-000000000001,356,585,32,973,3267
2ae19629-20e6-13a3-e055-000000000001,2ae19629-20e6-13a3-e055-000000000001,DUNGLOW,CSO ED-2022,2ae19629-20e6-13a3-e055-000000000001,057058,DUNGLOW,AN CLOCHÁN LIATH,Y,2ae19629-3f43-13a3-e055-000000000001,GLENTIES,1350400,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,963,956,1919,807,16,188,139,1150,36249000,Sq Metres,36249296.1225281,45068.1653261309,2ae19629-20e6-13a3-e055-000000000001,891,881,100,1872,3268
2ae19629-20e7-13a3-e055-000000000001,2ae19629-20e7-13a3-e055-000000000001,DUNKINEELY,CSO ED-2022,2ae19629-20e7-13a3-e055-000000000001,057059,DUNKINEELY,DÚN CIONNAOLA,Y,2ae19629-3f47-13a3-e055-000000000001,DONEGAL,1350404,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,462,442,904,359,15,108,47,529,21296000,Sq Metres,21296272.2993164,50693.381858523,2ae19629-20e7-13a3-e055-000000000001,291,572,14,877,3269
2ae19629-20e8-13a3-e055-000000000001,2ae19629-20e8-13a3-e055-000000000001,DUNLEWY,CSO ED-2022,2ae19629-20e8-13a3-e055-000000000001,057060,DUNLEWY,DÚN LÚICHE,Y,2ae19629-3f43-13a3-e055-000000000001,GLENTIES,1350400,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,354,335,689,277,7,106,72,462,92537000,Sq Metres,92536585.0360107,57883.0447966293,2ae19629-20e8-13a3-e055-000000000001,535,93,43,671,3270
2ae19629-20ee-13a3-e055-000000000001,2ae19629-20ee-13a3-e055-000000000001,TULLYNAUGHT,CSO ED-2022,2ae19629-20ee-13a3-e055-000000000001,057146,TULLYNAUGHT,TULAIGH SHNEACHTA,Y,2ae19629-3f47-13a3-e055-000000000001,DONEGAL,1350404,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,322,335,657,206,4,23,28,261,35250000,Sq Metres,35250101.4407043,50356.65063251,2ae19629-20ee-13a3-e055-000000000001,232,381,21,634,3271
2ae19629-20f3-13a3-e055-000000000001,2ae19629-20f3-13a3-e055-000000000001,CLARINBRIDGE,CSO ED-2022,2ae19629-20f3-13a3-e055-000000000001,067057,CLARINBRIDGE,DROICHEAD AN CHLÁIRÍN,Y,2ae19629-3ef4-13a3-e055-999330000001,GORT-KINVARA,1360405,Y,2ae19629-14a5-13a3-e055-000000000001,GALWAY COUNTY COUNCIL,GY,GALWAY,Gaillimh,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,2082,2061,4143,1462,26,30,104,1622,29067000,Sq Metres,29067370.8351135,58563.3591813912,2ae19629-20f3-13a3-e055-000000000001,2113,1735,114,3962,3272
2ae19629-20f5-13a3-e055-000000000001,2ae19629-20f5-13a3-e055-000000000001,CLIFDEN,CSO ED-2022,2ae19629-20f5-13a3-e055-000000000001,067059,CLIFDEN,AN CLOCHÁN,Y,2ae19629-3f48-13a3-e055-000000000001,CONAMARA NORTH,1360400,Y,2ae19629-14a5-13a3-e055-000000000001,GALWAY COUNTY COUNCIL,GY,GALWAY,Gaillimh,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,1076,983,2059,809,20,303,177,1309,34686000,Sq Metres,34686345.4255066,80673.6837547149,2ae19629-20f5-13a3-e055-000000000001,635,1257,120,2012,3273
2ae19629-20f8-13a3-e055-000000000001,2ae19629-20f8-13a3-e055-000000000001,FANAD NORTH,CSO ED-2022,2ae19629-20f8-13a3-e055-000000000001,057064,FANAD NORTH,FÁNAID THUAIDH,Y,2ae19629-3f44-13a3-e055-000000000001,MILFORD,1350401,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,286,254,540,215,5,175,22,417,31503000,Sq Metres,31503317.4254761,57046.638500815,2ae19629-20f8-13a3-e055-000000000001,321,201,4,526,3274
2ae19629-20f9-13a3-e055-000000000001,2ae19629-20f9-13a3-e055-000000000001,FANAD WEST,CSO ED-2022,2ae19629-20f9-13a3-e055-000000000001,057065,FANAD WEST,FÁNAID THIAR,Y,2ae19629-3f44-13a3-e055-000000000001,MILFORD,1350401,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,183,215,398,154,2,96,24,276,24049000,Sq Metres,24049480.3723755,50961.2215265485,2ae19629-20f9-13a3-e055-000000000001,228,145,16,389,3275
2ae19629-20fb-13a3-e055-000000000001,2ae19629-20fb-13a3-e055-000000000001,LETTERMACAWARD,CSO ED-2022,2ae19629-20fb-13a3-e055-000000000001,057108,LETTERMACAWARD,LEITIR MHIC AN BHAIRD,Y,2ae19629-3f43-13a3-e055-000000000001,GLENTIES,1350400,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,375,352,727,308,5,156,99,568,42386000,Sq Metres,42386126.1576233,44742.0739869768,2ae19629-20fb-13a3-e055-000000000001,285,396,20,701,3276
2ae19629-20fc-13a3-e055-000000000001,2ae19629-20fc-13a3-e055-000000000001,LETTERMORE,CSO ED-2022,2ae19629-20fc-13a3-e055-000000000001,057109,LETTERMORE,LEITIR MÓIR,Y,2ae19629-3ef4-13a3-e055-075000000001,LIFFORD-STRANORLAR,1350406,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,176,192,368,126,1,1,17,145,39027000,Sq Metres,39027131.6981201,42377.7635253863,2ae19629-20fc-13a3-e055-000000000001,95,239,23,357,3277
2ae19629-20fd-13a3-e055-000000000001,2ae19629-20fd-13a3-e055-000000000001,LOUGH EASK,CSO ED-2022,2ae19629-20fd-13a3-e055-000000000001,057110,LOUGH EASK,LOCH IASCAIGH,Y,2ae19629-3f47-13a3-e055-000000000001,DONEGAL,1350404,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,181,169,350,66,0,16,10,92,53094000,Sq Metres,53094207.4510803,52194.7866285241,2ae19629-20fd-13a3-e055-000000000001,130,201,10,341,3278
2ae19629-2101-13a3-e055-000000000001,2ae19629-2101-13a3-e055-000000000001,ABBEYGORMACAN,CSO ED-2022,2ae19629-2101-13a3-e055-000000000001,067003,ABBEYGORMACAN,MAINISTIR Ó GCORMACÁIN,Y,2ae19629-3f4b-13a3-e055-000000000001,LOUGHREA,1360403,Y,2ae19629-14a5-13a3-e055-000000000001,GALWAY COUNTY COUNCIL,GY,GALWAY,Gaillimh,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,235,229,464,162,0,0,30,192,26614000,Sq Metres,26614191.3027039,40703.1701648135,2ae19629-2101-13a3-e055-000000000001,182,248,14,444,3279
2ae19629-2104-13a3-e055-000000000001,2ae19629-2104-13a3-e055-000000000001,CLONBROCK,CSO ED-2022,2ae19629-2104-13a3-e055-000000000001,067061,CLONBROCK,CLUAIN BROC,Y,2ae19629-3f4a-13a3-e055-000000000001,BALLINASLOE,1360402,Y,2ae19629-14a5-13a3-e055-000000000001,GALWAY COUNTY COUNCIL,GY,GALWAY,Gaillimh,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,289,317,606,208,3,5,42,258,33631000,Sq Metres,33631151.8251648,41567.0158401557,2ae19629-2104-13a3-e055-000000000001,282,284,15,581,3280
2ae19629-210a-13a3-e055-000000000001,2ae19629-210a-13a3-e055-000000000001,KINSALE RURAL,CSO ED-2022,2ae19629-210a-13a3-e055-000000000001,047221,KINSALE RURAL,CIONN TSÁILE (TUATH),Y,2ae19629-3f68-13a3-e055-000000000001,BANDON-KINSALE,1340405,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,2886,2719,5605,1879,62,185,141,2267,52142000,Sq Metres,52142346.8700867,74576.1808139012,2ae19629-210a-13a3-e055-000000000001,2521,2683,228,5432,3281
2ae19629-210d-13a3-e055-000000000001,2ae19629-210d-13a3-e055-000000000001,MYROSS,CSO ED-2022,2ae19629-210d-13a3-e055-000000000001,047265,MYROSS,MÍROS,Y,2ae19629-3f42-13a3-e055-000000000001,SKIBBEREEN-WEST CORK,1340407,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,399,419,818,332,8,145,35,520,14843000,Sq Metres,14842778.5066681,42058.9725029606,2ae19629-210d-13a3-e055-000000000001,374,390,36,800,3282
2ae19629-211b-13a3-e055-000000000001,2ae19629-211b-13a3-e055-000000000001,TOORMORE,CSO ED-2022,2ae19629-211b-13a3-e055-000000000001,047312,TOORMORE,AN TUAR MÓR,Y,2ae19629-3f41-13a3-e055-000000000001,BANTRY-WEST CORK,1340406,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,109,107,216,95,5,91,17,208,15685000,Sq Metres,15684776.6544495,44412.7614321561,2ae19629-211b-13a3-e055-000000000001,58,143,11,212,3283
2ae19629-2123-13a3-e055-000000000001,2ae19629-2123-13a3-e055-000000000001,RAHALISK,CSO ED-2022,2ae19629-2123-13a3-e055-000000000001,047272,RAHALISK,RÁTH AN LOISC,Y,2ae19629-3ef4-13a3-e055-222220000001,MACROOM,1340408,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,293,322,615,214,3,1,18,236,46943000,Sq Metres,46943169.0265503,39345.8733383886,2ae19629-2123-13a3-e055-000000000001,276,300,18,594,3284
2ae19629-2126-13a3-e055-000000000001,2ae19629-2126-13a3-e055-000000000001,KEALKILL,CSO ED-2022,2ae19629-2126-13a3-e055-000000000001,047181,KEALKILL,AN CHAOLCHOILL,Y,2ae19629-3f41-13a3-e055-000000000001,BANTRY-WEST CORK,1340406,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,310,278,588,207,2,17,30,256,30298000,Sq Metres,30298410.77005,40377.3114567283,2ae19629-2126-13a3-e055-000000000001,273,282,11,566,3285
2ae19629-2127-13a3-e055-000000000001,2ae19629-2127-13a3-e055-000000000001,KILBERRIHERT,CSO ED-2022,2ae19629-2127-13a3-e055-000000000001,047182,KILBERRIHERT,CILL BHEIRCHEIRT,Y,2ae19629-3ef4-13a3-e055-222220000001,MACROOM,1340408,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,397,409,806,263,2,1,27,293,51432000,Sq Metres,51432155.9055481,45336.4954968972,2ae19629-2127-13a3-e055-000000000001,313,428,21,762,3286
2ae19629-212a-13a3-e055-000000000001,2ae19629-212a-13a3-e055-000000000001,KNOCKNAGREE,CSO ED-2022,2ae19629-212a-13a3-e055-000000000001,047228,KNOCKNAGREE,CNOC NA GRAÍ,Y,2ae19629-3f63-13a3-e055-000000000001,KANTURK,1340400,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,303,307,610,260,2,8,41,311,26177000,Sq Metres,26176829.381897,39173.519758519,2ae19629-212a-13a3-e055-000000000001,231,345,20,596,3287
2ae19629-213c-13a3-e055-000000000001,2ae19629-213c-13a3-e055-000000000001,KILBROGAN,CSO ED-2022,2ae19629-213c-13a3-e055-000000000001,047186,KILBROGAN,CILL BRÓGÁIN,Y,2ae19629-3f68-13a3-e055-000000000001,BANDON-KINSALE,1340405,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,1473,1429,2902,973,16,5,37,1031,35251000,Sq Metres,35251069.7149963,40495.942031321,2ae19629-213c-13a3-e055-000000000001,1293,1412,84,2789,3288
2ae19629-213d-13a3-e055-000000000001,2ae19629-213d-13a3-e055-000000000001,KILCASKAN,CSO ED-2022,2ae19629-213d-13a3-e055-000000000001,047187,KILCASKAN,CILL CHÁSCANN,Y,2ae19629-3f41-13a3-e055-000000000001,BANTRY-WEST CORK,1340406,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,434,461,895,378,4,179,103,664,66950000,Sq Metres,66950002.4374542,58147.9968485703,2ae19629-213d-13a3-e055-000000000001,361,465,47,873,3289
2ae19629-213e-13a3-e055-000000000001,2ae19629-213e-13a3-e055-000000000001,KILCATHERINE,CSO ED-2022,2ae19629-213e-13a3-e055-000000000001,047188,KILCATHERINE,CILL CHAITIAIRN,Y,2ae19629-3f41-13a3-e055-000000000001,BANTRY-WEST CORK,1340406,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,378,402,780,334,7,176,63,580,60828000,Sq Metres,60828082.3765106,96180.0794612575,2ae19629-213e-13a3-e055-000000000001,361,381,15,757,3290
2ae19629-213f-13a3-e055-000000000001,2ae19629-213f-13a3-e055-000000000001,KILCOE,CSO ED-2022,2ae19629-213f-13a3-e055-000000000001,047189,KILCOE,CILL CHÓICHE,Y,2ae19629-3f41-13a3-e055-000000000001,BANTRY-WEST CORK,1340406,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,226,221,447,183,3,37,32,255,26135000,Sq Metres,26135028.2088623,45802.4404455374,2ae19629-213f-13a3-e055-000000000001,177,239,21,437,3291
2ae19629-2140-13a3-e055-000000000001,2ae19629-2140-13a3-e055-000000000001,KILCOR,CSO ED-2022,2ae19629-2140-13a3-e055-000000000001,047190,KILCOR,COILL NA CORA,Y,2ae19629-3f64-13a3-e055-000000000001,FERMOY,1340401,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,194,214,408,152,1,2,12,167,25195000,Sq Metres,25195381.6400757,46911.1809923783,2ae19629-2140-13a3-e055-000000000001,170,196,31,397,3292
2ae19629-216c-13a3-e055-000000000001,2ae19629-216c-13a3-e055-000000000001,LOWERTOWN,CSO ED-2022,2ae19629-216c-13a3-e055-000000000001,047241,LOWERTOWN,LÚGHORTÁN,Y,2ae19629-3f41-13a3-e055-000000000001,BANTRY-WEST CORK,1340406,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,128,116,244,105,5,43,14,167,12248000,Sq Metres,12248080.2351837,41437.2410136965,2ae19629-216c-13a3-e055-000000000001,96,138,4,238,3293
2ae19629-216d-13a3-e055-000000000001,2ae19629-216d-13a3-e055-000000000001,MACLONEIGH,CSO ED-2022,2ae19629-216d-13a3-e055-000000000001,047242,MACLONEIGH,MAIGH CLUANA AICHIDH,Y,2ae19629-3ef4-13a3-e055-222220000001,MACROOM,1340408,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,466,439,905,319,1,0,33,353,30676000,Sq Metres,30676156.6078796,57283.5864050708,2ae19629-216d-13a3-e055-000000000001,470,364,43,877,3294
2ae19629-2188-13a3-e055-000000000001,2ae19629-2188-13a3-e055-000000000001,MALLOW RURAL,CSO ED-2022,2ae19629-2188-13a3-e055-000000000001,047245,MALLOW RURAL,MALA THEAS (TUATH),Y,2ae19629-3ef4-13a3-e055-444440000001,MALLOW,1340409,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,2540,2505,5045,1687,18,5,109,1819,32859000,Sq Metres,32858891.817688,47092.0676135243,2ae19629-2188-13a3-e055-000000000001,2084,2552,229,4865,3295
2ae19629-219c-13a3-e055-000000000001,2ae19629-219c-13a3-e055-000000000001,KILLACONENAGH,CSO ED-2022,2ae19629-219c-13a3-e055-000000000001,047200,KILLACONENAGH,CILL EACHA NAOINEACH,Y,2ae19629-3f41-13a3-e055-000000000001,BANTRY-WEST CORK,1340406,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,811,802,1613,691,23,115,120,949,43522000,Sq Metres,43522167.5436707,59744.7314904278,2ae19629-219c-13a3-e055-000000000001,623,863,62,1548,3296
2ae19629-21a3-13a3-e055-000000000001,2ae19629-21a3-13a3-e055-000000000001,SHEEPSHEAD,CSO ED-2022,2ae19629-21a3-13a3-e055-000000000001,047289,SHEEPSHEAD,RINN MHUINTIR BHÁIRE,Y,2ae19629-3f41-13a3-e055-000000000001,BANTRY-WEST CORK,1340406,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,92,106,198,89,6,73,27,195,24938000,Sq Metres,24937712.0137482,49647.0242533374,2ae19629-21a3-13a3-e055-000000000001,76,111,11,198,3297
2ae19629-21bd-13a3-e055-000000000001,2ae19629-21bd-13a3-e055-000000000001,SKIBBEREEN RURAL,CSO ED-2022,2ae19629-21bd-13a3-e055-000000000001,047293,SKIBBEREEN RURAL,AN SCIOBAIRÍN (TUATH),Y,2ae19629-3f42-13a3-e055-000000000001,SKIBBEREEN-WEST CORK,1340407,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,707,693,1400,484,8,51,65,608,33573000,Sq Metres,33572753.6582489,47955.3548401002,2ae19629-21bd-13a3-e055-000000000001,604,649,110,1363,3298
2ae19629-21bf-13a3-e055-000000000001,2ae19629-21bf-13a3-e055-000000000001,SKULL,CSO ED-2022,2ae19629-21bf-13a3-e055-000000000001,047295,SKULL,AN SCOIL,Y,2ae19629-3f41-13a3-e055-000000000001,BANTRY-WEST CORK,1340406,Y,2ae19629-14a3-13a3-e055-000000000001,CORK COUNTY COUNCIL,CK,CORK,Corcaigh,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,571,549,1120,487,12,378,74,951,17058000,Sq Metres,17057587.8981171,47479.4547775607,2ae19629-21bf-13a3-e055-000000000001,402,658,40,1100,3299
2ae19629-21c1-13a3-e055-000000000001,2ae19629-21c1-13a3-e055-000000000001,ALTNAPASTE,CSO ED-2022,2ae19629-21c1-13a3-e055-000000000001,057001,ALTNAPASTE,ALLT NA PÉISTE,Y,2ae19629-3ef4-13a3-e055-075000000001,LIFFORD-STRANORLAR,1350406,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,192,224,416,146,1,8,31,186,75710000,Sq Metres,75710418.5534058,46209.4313080468,2ae19629-21c1-13a3-e055-000000000001,192,204,11,407,3300
2ae19629-21c2-13a3-e055-000000000001,2ae19629-21c2-13a3-e055-000000000001,ANNAGARY,CSO ED-2022,2ae19629-21c2-13a3-e055-000000000001,057002,ANNAGARY,ANAGAIRE,Y,2ae19629-3f43-13a3-e055-000000000001,GLENTIES,1350400,Y,2ae19629-14a4-13a3-e055-000000000001,DONEGAL COUNTY COUNCIL,DL,DONEGAL,Dún na nGall,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,1155,1119,2274,912,31,369,207,1519,42834000,Sq Metres,42834193.1804199,53581.6417415696,2ae19629-21c2-13a3-e055-000000000001,1581,430,201,2212,3301
