ed_name,county,all_irish_speakers,never_speaks_irish_outside_education_only,not_stated,speaks_irish_daily,speaks_irish_daily_education_only,speaks_irish_less_often,speaks_irish_weekly,share_daily_of_all,share_daily_education_only_of_all,share_weekly_of_all,share_less_often_of_all,share_never_outside_education_only_of_all,share_not_stated_of_all,share_daily_any_of_all
Templenacarriga,Cork County,279,86,7,9,66,106,5,0.03225806451612903,0.23655913978494625,0.017921146953405017,0.37992831541218636,0.30824372759856633,0.025089605734767026,0.26881720430107525
Templeneiry,Tipperary,192,62,7,2,59,55,7,0.010416666666666666,0.3072916666666667,0.036458333333333336,0.2864583333333333,0.3229166666666667,0.036458333333333336,0.3177083333333333
Templeogue Village,South Dublin,1116,349,26,30,291,371,49,0.026881720430107527,0.260752688172043,0.04390681003584229,0.3324372759856631,0.31272401433691754,0.023297491039426525,0.28763440860215056
Templeogue-Cypress,South Dublin,1307,359,25,43,321,478,81,0.03289977046671767,0.24560061208875286,0.06197398622800306,0.3657230298393267,0.2746748278500383,0.019127773527161437,0.27850038255547055
Templeogue-Kimmage Manor,South Dublin,2412,704,54,64,617,831,142,0.026533996683250415,0.255804311774461,0.05887230514096186,0.3445273631840796,0.29187396351575456,0.022388059701492536,0.28233830845771146
Templeogue-Limekiln,South Dublin,1349,412,35,38,307,491,66,0.028169014084507043,0.22757598220904374,0.04892512972572276,0.36397331356560414,0.30541141586360265,0.025945144551519646,0.2557449962935508
Templeogue-Orwell,South Dublin,922,280,26,23,215,342,36,0.024945770065075923,0.23318872017353579,0.039045553145336226,0.37093275488069416,0.3036876355748373,0.028199566160520606,0.25813449023861174
Templeogue-Osprey,South Dublin,1001,296,25,25,203,400,52,0.024975024975024976,0.20279720279720279,0.05194805194805195,0.3996003996003996,0.2957042957042957,0.024975024975024976,0.22777222777222778
Templeomalus,Cork County,375,95,11,9,112,115,33,0.024,0.2986666666666667,0.088,0.30666666666666664,0.25333333333333335,0.029333333333333333,0.32266666666666666
Templeorum,Kilkenny,225,65,11,5,63,70,11,0.022222222222222223,0.28,0.04888888888888889,0.3111111111111111,0.28888888888888886,0.04888888888888889,0.3022222222222222
Templepatrick,Westmeath,72,16,1,1,21,31,2,0.013888888888888888,0.2916666666666667,0.027777777777777776,0.4305555555555556,0.2222222222222222,0.013888888888888888,0.3055555555555556
Templepeter,Carlow,174,54,5,1,54,53,7,0.005747126436781609,0.3103448275862069,0.040229885057471264,0.3045977011494253,0.3103448275862069,0.028735632183908046,0.3160919540229885
Templeport,Cavan,93,36,4,1,19,31,2,0.010752688172043012,0.20430107526881722,0.021505376344086023,0.3333333333333333,0.3870967741935484,0.043010752688172046,0.21505376344086022
Templetogher,Galway County,185,71,4,2,37,56,15,0.010810810810810811,0.2,0.08108108108108109,0.3027027027027027,0.3837837837837838,0.021621621621621623,0.21081081081081082
Templetouhy,Tipperary,335,114,12,3,66,124,16,0.008955223880597015,0.19701492537313434,0.04776119402985075,0.3701492537313433,0.3402985074626866,0.03582089552238806,0.20597014925373133
Templetown,Wexford,257,64,12,6,62,95,18,0.023346303501945526,0.24124513618677043,0.07003891050583658,0.36964980544747084,0.2490272373540856,0.04669260700389105,0.26459143968871596
Templevanny,Sligo,99,17,3,1,41,31,6,0.010101010101010102,0.41414141414141414,0.06060606060606061,0.31313131313131315,0.1717171717171717,0.030303030303030304,0.42424242424242425
Terenure A,Dublin City,1750,442,41,74,425,617,151,0.04228571428571429,0.24285714285714285,0.08628571428571429,0.3525714285714286,0.25257142857142856,0.023428571428571427,0.28514285714285714
Terenure B,Dublin City,1674,493,28,76,385,587,105,0.04540023894862605,0.22998805256869773,0.06272401433691756,0.35065710872162487,0.2945041816009558,0.016726403823178016,0.2753882915173238
Terenure C,Dublin City,1000,276,20,38,232,364,70,0.038,0.232,0.07,0.364,0.276,0.02,0.27
Terenure D,Dublin City,412,131,8,12,95,147,19,0.02912621359223301,0.23058252427184467,0.04611650485436893,0.3567961165048544,0.3179611650485437,0.019417475728155338,0.25970873786407767
Terenure-Cherryfield,South Dublin,703,193,27,25,175,229,54,0.03556187766714083,0.24893314366998578,0.07681365576102418,0.32574679943101,0.27453769559032715,0.03840682788051209,0.2844950213371266
Terenure-Greentrees,South Dublin,1205,307,25,41,304,438,90,0.03402489626556016,0.25228215767634854,0.07468879668049792,0.3634854771784232,0.25477178423236513,0.02074688796680498,0.2863070539419087
Terenure-St. James,South Dublin,734,214,32,20,170,258,40,0.027247956403269755,0.23160762942779292,0.05449591280653951,0.35149863760217986,0.29155313351498635,0.043596730245231606,0.25885558583106266
Termon,Cavan,210,53,2,3,84,53,15,0.014285714285714285,0.4,0.07142857142857142,0.2523809523809524,0.2523809523809524,0.009523809523809525,0.4142857142857143
Termonbarry,Roscommon,351,104,7,6,107,114,13,0.017094017094017096,0.30484330484330485,0.037037037037037035,0.3247863247863248,0.2962962962962963,0.019943019943019943,0.32193732193732194
Termonfeckin,Louth,1603,425,39,34,542,494,69,0.021210230817217717,0.33811603243917654,0.043044291952588895,0.30817217716781037,0.26512788521522146,0.024329382407985028,0.3593262632563943
Terryglass,Tipperary,258,64,7,5,71,98,13,0.01937984496124031,0.2751937984496124,0.050387596899224806,0.3798449612403101,0.24806201550387597,0.027131782945736434,0.29457364341085274
The Glen,Waterford,117,39,5,4,29,37,3,0.03418803418803419,0.24786324786324787,0.02564102564102564,0.3162393162393162,0.3333333333333333,0.042735042735042736,0.28205128205128205
The Glen A,Cork City,552,147,27,7,130,215,26,0.012681159420289856,0.23550724637681159,0.04710144927536232,0.3894927536231884,0.266304347826087,0.04891304347826087,0.24818840579710144
The Glen B,Cork City,1165,361,34,25,286,408,51,0.02145922746781116,0.24549356223175967,0.04377682403433476,0.3502145922746781,0.3098712446351931,0.029184549356223177,0.2669527896995708
The Grange,Wicklow,168,47,4,1,63,42,11,0.005952380952380952,0.375,0.06547619047619048,0.25,0.27976190476190477,0.023809523809523808,0.38095238095238093
The Harrow,Wexford,184,48,7,1,65,57,6,0.005434782608695652,0.3532608695652174,0.03260869565217391,0.30978260869565216,0.2608695652173913,0.03804347826086957,0.358695652173913
The Leap,Wexford,400,109,10,5,135,122,19,0.0125,0.3375,0.0475,0.305,0.2725,0.025,0.35
The Lough,Cork City,628,209,16,30,63,268,42,0.04777070063694268,0.10031847133757962,0.06687898089171974,0.4267515923566879,0.3328025477707006,0.025477707006369428,0.1480891719745223
The Rower,Kilkenny,416,109,5,7,149,126,20,0.016826923076923076,0.3581730769230769,0.04807692307692308,0.30288461538461536,0.2620192307692308,0.01201923076923077,0.375
The Ward,Fingal,3558,568,79,103,1779,808,221,0.02894884766722878,0.5,0.06211354693648117,0.2270938729623384,0.15964024732996066,0.022203485103991005,0.5289488476672288
Thomastown,Kildare,413,97,4,21,156,119,16,0.05084745762711865,0.37772397094430993,0.0387409200968523,0.288135593220339,0.23486682808716708,0.009685230024213076,0.42857142857142855
Thomastown,Kilkenny,897,224,24,21,290,298,40,0.023411371237458192,0.3232998885172798,0.044593088071348944,0.33221850613154963,0.24972129319955408,0.026755852842809364,0.346711259754738
Thomastown,Roscommon,371,136,5,3,87,119,21,0.008086253369272238,0.23450134770889489,0.05660377358490566,0.32075471698113206,0.3665768194070081,0.013477088948787063,0.24258760107816713
Thomastown,Tipperary,145,43,4,1,45,52,0,0.006896551724137931,0.3103448275862069,0.0,0.3586206896551724,0.296551724137931,0.027586206896551724,0.31724137931034485
Three Trees,Donegal,193,45,4,8,72,52,12,0.04145077720207254,0.37305699481865284,0.06217616580310881,0.2694300518134715,0.23316062176165803,0.02072538860103627,0.41450777202072536
Thurles Rural,Tipperary,1113,316,13,25,322,360,77,0.022461814914645103,0.2893081761006289,0.06918238993710692,0.32345013477088946,0.2839173405211141,0.011680143755615454,0.31176999101527403
Thurles Urban,Tipperary,2742,692,87,85,738,991,149,0.03099927060539752,0.26914660831509846,0.054339897884755656,0.3614150255288111,0.2523705324580598,0.03172866520787746,0.300145878920496
Tiaquin,Galway County,397,91,7,12,144,123,20,0.030226700251889168,0.36272040302267,0.05037783375314862,0.30982367758186397,0.22921914357682618,0.017632241813602016,0.3929471032745592
Tibradden,Dún Laoghaire-Rathdown,371,88,8,22,103,121,29,0.05929919137466307,0.2776280323450135,0.07816711590296496,0.3261455525606469,0.2371967654986523,0.0215633423180593,0.33692722371967654
Ticor North,Waterford,705,197,28,16,148,285,31,0.02269503546099291,0.2099290780141844,0.04397163120567376,0.40425531914893614,0.2794326241134752,0.03971631205673759,0.2326241134751773
Ticor South,Waterford,150,56,5,2,24,57,6,0.013333333333333334,0.16,0.04,0.38,0.37333333333333335,0.03333333333333333,0.17333333333333334
Tieveskeelta,Donegal,37,8,0,1,12,14,2,0.02702702702702703,0.32432432432432434,0.05405405405405406,0.3783783783783784,0.21621621621621623,0.0,0.35135135135135137
Tiknock,Carlow,133,40,1,1,48,39,4,0.007518796992481203,0.3609022556390977,0.03007518796992481,0.2932330827067669,0.3007518796992481,0.007518796992481203,0.3684210526315789
Timahoe,Laois,272,64,4,9,86,95,14,0.03308823529411765,0.3161764705882353,0.051470588235294115,0.3492647058823529,0.23529411764705882,0.014705882352941176,0.3492647058823529
Timahoe North,Kildare,544,167,11,16,160,163,27,0.029411764705882353,0.29411764705882354,0.04963235294117647,0.29963235294117646,0.3069852941176471,0.02022058823529412,0.3235294117647059
Timahoe South,Kildare,324,86,12,4,115,92,15,0.012345679012345678,0.3549382716049383,0.046296296296296294,0.2839506172839506,0.2654320987654321,0.037037037037037035,0.36728395061728397
Timogue,Laois,158,37,4,0,51,60,6,0.0,0.3227848101265823,0.0379746835443038,0.379746835443038,0.23417721518987342,0.02531645569620253,0.3227848101265823
Timoleague,Cork County,324,61,10,14,104,117,18,0.043209876543209874,0.32098765432098764,0.05555555555555555,0.3611111111111111,0.1882716049382716,0.030864197530864196,0.36419753086419754
Timoney,Tipperary,132,33,1,0,38,53,7,0.0,0.2878787878787879,0.05303030303030303,0.4015151515151515,0.25,0.007575757575757576,0.2878787878787879
Tinahely,Wicklow,566,155,20,13,189,159,30,0.022968197879858657,0.3339222614840989,0.053003533568904596,0.28091872791519434,0.27385159010600707,0.0353356890459364,0.3568904593639576
Tinamuck,Offaly,110,28,0,4,34,34,10,0.03636363636363636,0.3090909090909091,0.09090909090909091,0.3090909090909091,0.2545454545454545,0.0,0.34545454545454546
Tincoora,Cork County,198,52,2,0,79,50,15,0.0,0.398989898989899,0.07575757575757576,0.25252525252525254,0.26262626262626265,0.010101010101010102,0.398989898989899
Tinnacross,Wexford,399,108,15,9,125,121,21,0.022556390977443608,0.3132832080200501,0.05263157894736842,0.3032581453634085,0.2706766917293233,0.03759398496240601,0.3358395989974937
Tinnahinch,Carlow,246,70,7,4,66,86,13,0.016260162601626018,0.2682926829268293,0.052845528455284556,0.34959349593495936,0.2845528455284553,0.028455284552845527,0.2845528455284553
Tinnahinch,Laois,66,19,1,0,18,27,1,0.0,0.2727272727272727,0.015151515151515152,0.4090909090909091,0.2878787878787879,0.015151515151515152,0.2727272727272727
Tinnasaggart,Waterford,40,11,3,0,17,9,0,0.0,0.425,0.0,0.225,0.275,0.075,0.425
Tinnycross,Offaly,210,50,0,4,70,71,15,0.01904761904761905,0.3333333333333333,0.07142857142857142,0.3380952380952381,0.23809523809523808,0.0,0.3523809523809524
Tintern,Wexford,630,158,10,13,204,202,43,0.020634920634920634,0.3238095238095238,0.06825396825396825,0.32063492063492066,0.2507936507936508,0.015873015873015872,0.34444444444444444
Tipperary East Urban,Tipperary,767,218,19,23,212,243,52,0.02998696219035202,0.27640156453715775,0.06779661016949153,0.31681877444589307,0.2842242503259452,0.024771838331160364,0.30638852672750977
Tipperary Rural,Tipperary,919,279,18,26,254,297,45,0.028291621327529923,0.2763873775843308,0.04896626768226333,0.32317736670293795,0.30359085963003263,0.01958650707290533,0.30467899891186073
Tipperary West Urban,Tipperary,698,183,15,9,196,260,35,0.012893982808022923,0.2808022922636103,0.050143266475644696,0.37249283667621774,0.2621776504297994,0.02148997134670487,0.29369627507163326
Tiranascragh,Galway County,73,26,1,0,21,22,3,0.0,0.2876712328767123,0.0410958904109589,0.3013698630136986,0.3561643835616438,0.0136986301369863,0.2876712328767123
Tiscoffin,Kilkenny,228,60,6,2,74,72,14,0.008771929824561403,0.32456140350877194,0.06140350877192982,0.3157894736842105,0.2631578947368421,0.02631578947368421,0.3333333333333333
Tivannagh,Roscommon,118,47,1,5,26,34,5,0.0423728813559322,0.22033898305084745,0.0423728813559322,0.288135593220339,0.3983050847457627,0.00847457627118644,0.2627118644067797
Tivoli A,Cork City,624,164,9,20,116,274,41,0.03205128205128205,0.1858974358974359,0.06570512820512821,0.4391025641025641,0.26282051282051283,0.014423076923076924,0.21794871794871795
Tivoli B,Cork City,1024,249,19,38,319,339,60,0.037109375,0.3115234375,0.05859375,0.3310546875,0.2431640625,0.0185546875,0.3486328125
Tober,Wicklow,253,75,3,3,77,80,15,0.011857707509881422,0.30434782608695654,0.05928853754940711,0.31620553359683795,0.2964426877470356,0.011857707509881422,0.31620553359683795
Toberadosh,Galway County,160,47,5,1,51,50,6,0.00625,0.31875,0.0375,0.3125,0.29375,0.03125,0.325
Toberbreeda,Clare,94,25,4,0,33,27,5,0.0,0.35106382978723405,0.05319148936170213,0.2872340425531915,0.26595744680851063,0.0425531914893617,0.35106382978723405
Tobercurry,Sligo,1080,243,27,17,362,361,70,0.01574074074074074,0.3351851851851852,0.06481481481481481,0.33425925925925926,0.225,0.025,0.3509259259259259
Tobernea,Limerick,339,102,8,6,107,100,16,0.017699115044247787,0.31563421828908556,0.0471976401179941,0.2949852507374631,0.3008849557522124,0.02359882005899705,0.3333333333333333
Toberpatrick East,Sligo,101,27,2,1,20,40,11,0.009900990099009901,0.19801980198019803,0.10891089108910891,0.39603960396039606,0.26732673267326734,0.019801980198019802,0.2079207920792079
Toberpatrick West,Sligo,167,49,3,5,41,59,10,0.029940119760479042,0.24550898203592814,0.059880239520958084,0.3532934131736527,0.2934131736526946,0.017964071856287425,0.2754491017964072
Toberroe,Galway County,112,30,2,6,29,40,5,0.05357142857142857,0.25892857142857145,0.044642857142857144,0.35714285714285715,0.26785714285714285,0.017857142857142856,0.3125
Togher,"Wicklow, 257073",149,34,0,10,52,45,8,0.06711409395973154,0.348993288590604,0.053691275167785234,0.30201342281879195,0.22818791946308725,0.0,0.4161073825503356
Togher,"Wicklow, 257074",517,124,7,15,196,150,25,0.029013539651837523,0.379110251450677,0.048355899419729204,0.2901353965183752,0.23984526112185686,0.013539651837524178,0.4081237911025145
Togher A,Cork City,715,212,24,14,191,232,42,0.019580419580419582,0.26713286713286716,0.05874125874125874,0.32447552447552447,0.2965034965034965,0.033566433566433566,0.2867132867132867
Togher B,Cork City,226,72,4,4,40,94,12,0.017699115044247787,0.17699115044247787,0.05309734513274336,0.415929203539823,0.3185840707964602,0.017699115044247787,0.19469026548672566
Toghroinn Fhíonáin,Ciarraí,120,21,3,25,26,36,9,0.20833333333333334,0.21666666666666667,0.075,0.3,0.175,0.025,0.425
Toghroinn San Niocláis,Cathair na Gaillimhe,895,233,26,75,59,398,104,0.08379888268156424,0.0659217877094972,0.11620111731843576,0.4446927374301676,0.26033519553072626,0.02905027932960894,0.14972067039106146
Tombrack,Wexford,310,67,12,6,119,88,18,0.01935483870967742,0.38387096774193546,0.05806451612903226,0.2838709677419355,0.2161290322580645,0.03870967741935484,0.4032258064516129
Tomfinlough,Clare,379,123,8,4,117,116,11,0.010554089709762533,0.3087071240105541,0.029023746701846966,0.30606860158311344,0.3245382585751979,0.021108179419525065,0.31926121372031663
Tomhaggard,Wexford,160,51,5,1,47,51,5,0.00625,0.29375,0.03125,0.31875,0.31875,0.03125,0.3
Toocananagh,Mayo,179,44,5,4,41,75,10,0.0223463687150838,0.22905027932960895,0.055865921787709494,0.41899441340782123,0.24581005586592178,0.027932960893854747,0.25139664804469275
Toomore,Mayo,663,163,19,27,185,235,34,0.04072398190045249,0.2790346907993967,0.05128205128205128,0.35444947209653094,0.2458521870286576,0.02865761689291101,0.31975867269984914
Toomour,Sligo,86,21,3,0,22,34,6,0.0,0.2558139534883721,0.06976744186046512,0.3953488372093023,0.2441860465116279,0.03488372093023256,0.2558139534883721
Toormore,Cork County,58,12,3,0,17,24,2,0.0,0.29310344827586204,0.034482758620689655,0.41379310344827586,0.20689655172413793,0.05172413793103448,0.29310344827586204
Tralee Rural,Kerry,6803,1529,175,236,1856,2540,467,0.03469057768631486,0.27282081434661176,0.06864618550639424,0.37336469204762607,0.22475378509481111,0.02572394531824195,0.30751139203292666
Tralee Urban,Kerry,1275,358,49,45,245,514,64,0.03529411764705882,0.19215686274509805,0.05019607843137255,0.4031372549019608,0.2807843137254902,0.038431372549019606,0.22745098039215686
Tramore,Waterford,3978,1035,90,102,1233,1262,256,0.02564102564102564,0.30995475113122173,0.06435394670688788,0.31724484665661135,0.26018099547511314,0.02262443438914027,0.33559577677224733
Tramore A,Cork City,307,76,10,8,59,135,19,0.026058631921824105,0.19218241042345277,0.06188925081433225,0.43973941368078173,0.247557003257329,0.03257328990228013,0.2182410423452769
Tramore B,Cork City,575,135,13,19,158,219,31,0.03304347826086956,0.2747826086956522,0.05391304347826087,0.3808695652173913,0.23478260869565218,0.022608695652173914,0.30782608695652175
Tramore C,Cork City,1280,354,25,44,300,456,101,0.034375,0.234375,0.07890625,0.35625,0.2765625,0.01953125,0.26875
